,equity_idx,bond_yield,oil_price,vix
2025-07-10 23:31:55.519060,101.90781533996167,0.01757349748001003,70.02561640914757,47.990519958950586
2025-07-11 23:31:55.519060,103.82390643541956,0.017725061045562623,70.03681381674701,52.00267143173397
2025-07-14 23:31:55.519060,104.27617737631232,0.018700425124027233,70.03902560723594,52.57825558277155
2025-07-15 23:31:55.519060,104.0189860242464,0.018146194672477443,70.04470325989519,54.759684740979296
2025-07-16 23:31:55.519060,102.32444796935913,0.017075312587898607,70.0412441909436,55.046844054307165
2025-07-17 23:31:55.519060,102.32730422628835,0.01718667260097648,70.03726887883526,55.81448970245532
2025-07-18 23:31:55.519060,101.43474367013138,0.016408656130851035,70.0306347369146,56.58591564237538
2025-07-21 23:31:55.519060,100.62609265714303,0.016012352797901377,70.01392887394526,59.9504578010272
2025-07-22 23:31:55.519060,98.96077816398078,0.016175592431000405,70.01377102219844,60.95554753825106
2025-07-23 23:31:55.519060,97.43230837461101,0.015542653237735387,70.01738675781864,61.5897800182635
2025-07-24 23:31:55.519060,97.42227051403299,0.01567075641128927,70.03100594840596,61.91145456758054
2025-07-25 23:31:55.519060,98.12642905937334,0.016262379841238163,70.03221668199225,63.1989306922158
2025-07-28 23:31:55.519060,97.43242958957565,0.01573082815893939,70.03312834097831,64.80151392052437
2025-07-29 23:31:55.519060,95.5543543045237,0.014998469521326795,70.06774833012905,66.50539965794549
2025-07-30 23:31:55.519060,96.97012760689665,0.01517998361692097,70.05600929848644,67.63782630446488
2025-07-31 23:31:55.519060,97.24541502973857,0.015797308341560776,70.06286063651082,67.89705549238565
2025-08-01 23:31:55.519060,96.32393081665734,0.015195221338085124,70.07922848978484,68.41601006252453
2025-08-04 23:31:55.519060,96.58097158093211,0.014431397137181595,70.0830818365847,68.78686531657411
2025-08-05 23:31:55.519060,96.82216267052473,0.013960297310427172,70.11598492994622,69.89887780252096
2025-08-06 23:31:55.519060,97.28058337899856,0.013429964266120933,70.12171644577184,69.99962129282864
2025-08-07 23:31:55.519060,95.96343979544604,0.013415267333819744,70.11336078038781,70.43318844705283
2025-08-08 23:31:55.519060,97.03301717235827,0.013363044362475898,70.09959199223528,71.51066145640593
2025-08-11 23:31:55.519060,98.5358246073846,0.012988548131852818,70.10916999496797,71.88845076385223
2025-08-12 23:31:55.519060,99.46443854208167,0.01312006109522989,70.0888643467566,73.72760247826258
2025-08-13 23:31:55.519060,100.33296150723604,0.012881430662617176,70.07472621588313,74.119979670372
2025-08-14 23:31:55.519060,100.69497481387437,0.012963821736407016,70.07949007591363,75.11140664032953
2025-08-15 23:31:55.519060,100.74243141072672,0.01205122107070822,70.07412990276488,75.64227905248676
2025-08-18 23:31:55.519060,99.53122471500969,0.01168178879640806,70.07045072351072,77.9374304499253
2025-08-19 23:31:55.519060,99.14327485916348,0.011738253132871473,70.08978963500944,79.14913388531443
2025-08-20 23:31:55.519060,99.53066126708833,0.011305946009671587,70.07339552363462,79.69867537592862
2025-08-21 23:31:55.519060,98.36637803477667,0.011041917628066176,70.06898446366151,81.0766683398868
2025-08-22 23:31:55.519060,97.71602256518244,0.01137659614338328,70.05214613537454,82.28180274231235
2025-08-25 23:31:55.519060,96.27579939345053,0.011403167861105642,70.03965401141281,82.77075207103056
2025-08-26 23:31:55.519060,95.72887171843065,0.01124408630961787,70.0431116093604,83.90347120001441
2025-08-27 23:31:55.519060,94.1113435231722,0.011688348475146345,70.04784985870624,84.00109996033164
2025-08-28 23:31:55.519060,92.18478079963296,0.011446700941567002,70.04940687205332,84.57155176523206
2025-08-29 23:31:55.519060,89.93651866623516,0.011598583868035398,70.03578486794375,84.92222110951566
2025-09-01 23:31:55.519060,90.64391744895845,0.011565768280447345,70.03634287164367,86.2521728138969
2025-09-02 23:31:55.519060,88.39044850569864,0.011707909540882565,70.0354677908518,86.95303156104768
2025-09-03 23:31:55.519060,88.09019560520372,0.01172715341658365,70.03213698695951,87.68640755087624
2025-09-04 23:31:55.519060,89.56098781720708,0.01131839374977504,70.02026474149905,88.84820300589507
2025-09-05 23:31:55.519060,91.0164523774016,0.012057682141717962,70.0360164647323,89.63252455128223
2025-09-08 23:31:55.519060,90.51112506269138,0.012033795611850175,70.03401328025271,90.19546051162125
2025-09-09 23:31:55.519060,91.67193654014888,0.012190882387961274,70.0324337596194,91.26102040265727
2025-09-10 23:31:55.519060,91.97167620526369,0.011772518032995075,70.04279164098158,91.5776143652698
2025-09-11 23:31:55.519060,93.25702152933665,0.011915340198446511,70.04096566477746,95.50959540042511
2025-09-12 23:31:55.519060,93.16099059115716,0.01209527004435864,70.02396271427553,96.36729566132941
2025-09-15 23:31:55.519060,91.97479165628673,0.013118371216693915,70.01553459128458,97.39396224385139
2025-09-16 23:31:55.519060,92.11816656153736,0.013242209797459967,70.01241897108672,98.28926934638847
2025-09-17 23:31:55.519060,92.1631430187796,0.013873653361134016,70.01382299138098,99.08489559152315
2025-09-18 23:31:55.519060,90.16456720054946,0.013940294276853567,70.01400543702927,99.66645791997924
2025-09-19 23:31:55.519060,89.66103654143186,0.014416342671643698,70.01288112068792,100.7167858232931
2025-09-22 23:31:55.519060,90.80262802196539,0.014494223102423761,70.0101694599524,101.94407578659444
2025-09-23 23:31:55.519060,88.95813101422885,0.013861000901721425,70.00566520096797,102.89100382275643
2025-09-24 23:31:55.519060,87.92959860199834,0.013594303003246978,70.00776084056102,106.34289512117682
2025-09-25 23:31:55.519060,86.14328723383355,0.013212109834565798,70.00560333950504,108.54371735436148
2025-09-26 23:31:55.519060,86.73020881297806,0.013123252491735671,69.98409423133137,110.61308803820592
2025-09-29 23:31:55.519060,86.99971596955064,0.012370561157367774,70.0026959386035,112.58385426344894
2025-09-30 23:31:55.519060,86.3694728156491,0.01199277615407398,69.9965685295989,113.31417465798981
2025-10-01 23:31:55.519060,86.41137870044815,0.012315740148260215,70.01399421921023,113.63644946439582
2025-10-02 23:31:55.519060,85.77704485905629,0.013065295281084185,70.0097659284924,114.49629336198801
2025-10-03 23:31:55.519060,85.48894269913167,0.012700686615662706,70.02132143592422,115.14515483192068
2025-10-06 23:31:55.519060,86.08357251064227,0.01292316046115193,70.02989119607096,115.53707285802615
2025-10-07 23:31:55.519060,85.75136661285802,0.012900641020353378,70.01733847993664,117.70114426361239
2025-10-08 23:31:55.519060,86.97408982756033,0.012905199684147356,70.04128381507344,119.46437635662889
2025-10-09 23:31:55.519060,86.44483643393971,0.012855301458233256,70.04097921983919,119.90474151882727
2025-10-10 23:31:55.519060,86.1594561603546,0.011729386954321646,70.0489780512843,120.57466749461207
2025-10-13 23:31:55.519060,85.76094577493691,0.011173398903274583,70.03327315970103,122.17802382205201
2025-10-14 23:31:55.519060,86.03074575296932,0.011156268324594815,70.03990696769772,123.15775860720498
2025-10-15 23:31:55.519060,86.3854107150533,0.009782833751471213,70.02061457473876,123.18652125918425
2025-10-16 23:31:55.519060,87.01187490130835,0.009262690527578143,70.00824486712577,123.5520530566642
2025-10-17 23:31:55.519060,87.11647363590075,0.008949815319813035,70.02751833531781,124.3806534376649
2025-10-20 23:31:55.519060,87.57709801764071,0.008637922558574521,70.02314212917847,126.53962069406984
2025-10-21 23:31:55.519060,87.86799623510323,0.008863659194740466,70.02169080919735,127.02856437114283
2025-10-22 23:31:55.519060,88.6472981223266,0.008963391453349775,70.030962750569,128.2211217051178
2025-10-23 23:31:55.519060,88.4563939555263,0.00867897942514078,70.03478090356163,128.96745263266413
2025-10-24 23:31:55.519060,87.75420932686472,0.008366608095732635,70.02210691380225,129.90879015510563
2025-10-27 23:31:55.519060,87.676675219195,0.007839933151406932,70.02587232101398,131.36482365980254
2025-10-28 23:31:55.519060,87.30799454719914,0.008327106871227083,70.0301423125948,131.503354371892
2025-10-29 23:31:55.519060,88.16145944803556,0.00848382594196005,70.01536872984803,132.1047042944417
2025-10-30 23:31:55.519060,88.12366414794464,0.008318302978463176,70.01441571991742,135.37602846139913
2025-10-31 23:31:55.519060,88.2038265160685,0.008543396260568697,70.00161801282344,135.60696514776734
2025-11-03 23:31:55.519060,87.83054234239583,0.008423977603435462,69.98470024387184,136.22176010433253
2025-11-04 23:31:55.519060,88.00768200821511,0.008528009250002806,69.99676441954516,136.54880809081394
2025-11-05 23:31:55.519060,88.18064205698468,0.008208594641574994,69.9987734164676,136.82875039763044
2025-11-06 23:31:55.519060,88.41422052018069,0.00840009090987719,69.99327868591259,137.53327596525378
2025-11-07 23:31:55.519060,87.38572953446851,0.007741990238813674,70.00821914598998,138.753204928504
2025-11-10 23:31:55.519060,86.23132823957953,0.0076651951873120475,70.00313646943417,139.2724812982646
2025-11-11 23:31:55.519060,87.07820065131646,0.0077405597423333,70.01745806293167,139.80131033120438
2025-11-12 23:31:55.519060,88.4025267056517,0.00722750262467518,70.01877592256658,140.26662711958502
2025-11-13 23:31:55.519060,86.57491178059918,0.007051350804360836,70.02256935512868,141.06120082897985
2025-11-14 23:31:55.519060,86.43626167639795,0.006924380635400943,70.01525957011576,142.50922065925909
2025-11-17 23:31:55.519060,85.79290447337993,0.0065493681080959504,70.03207391401448,144.4533237640031
2025-11-18 23:31:55.519060,84.5841432443138,0.007000747933855954,70.02598480160964,145.2823857496229
2025-11-19 23:31:55.519060,84.61150268669535,0.007543450545634432,70.02021587949353,146.65025469573962
2025-11-20 23:31:55.519060,84.3447613194319,0.007359697663487468,70.02261200024373,147.18683428419686
2025-11-21 23:31:55.519060,84.6665086859899,0.007957893718373226,70.03179609165633,147.87578889214925
2025-11-24 23:31:55.519060,83.123515162082,0.007808291513048689,70.03733461171039,148.20701999097284
2025-11-25 23:31:55.519060,82.29304840041195,0.007840057741731304,70.04717462967986,150.28391372691786
2025-11-26 23:31:55.519060,82.68577638135294,0.007738796417777968,70.06312873636767,151.58439960464642
2025-11-27 23:31:55.519060,82.01646132520341,0.008294695674798975,70.04885774639102,152.39713058589476
2025-11-28 23:31:55.519060,81.46769078000614,0.008208829127478846,70.05176518169999,153.39961272331922
2025-12-01 23:31:55.519060,81.43614140025271,0.008157262903842622,70.04259667534933,154.84520053780588
2025-12-02 23:31:55.519060,82.75477169877024,0.008901000237339805,70.03212643711066,155.6545238956948
2025-12-03 23:31:55.519060,82.78030856192036,0.008777071912540266,70.01771932925101,158.00096606012394
2025-12-04 23:31:55.519060,82.4548545551949,0.009278945718878478,70.00484821245365,158.17773006333712
2025-12-05 23:31:55.519060,82.0575508332896,0.009837733318275853,70.00295030355561,158.97090742169792
2025-12-08 23:31:55.519060,82.75762844540931,0.01016709600972925,70.00172357037613,159.4334126961928
2025-12-09 23:31:55.519060,83.10800221240041,0.010640804678265614,70.01381735813091,159.907794163832
2025-12-10 23:31:55.519060,83.00695499751112,0.011199044207015424,70.01331542498369,161.31174464201226
2025-12-11 23:31:55.519060,83.23822115752239,0.010628766944750236,70.02800764677879,163.27428418215334
2025-12-12 23:31:55.519060,82.54065672502786,0.01147425375906658,70.02571576559325,163.78689844878764
2025-12-15 23:31:55.519060,81.27692062259099,0.011146858558331554,70.01592738365602,164.22147366311705
2025-12-16 23:31:55.519060,82.76372791790797,0.011644271098973034,70.03011346156217,165.56109367596738
2025-12-17 23:31:55.519060,82.83388937977797,0.011483664141224544,70.04645509034597,165.7856663163314
2025-12-18 23:31:55.519060,81.24560173712013,0.011283915817641738,70.0597556686035,166.3952711359341
2025-12-19 23:31:55.519060,81.61606096758427,0.010095714638079612,70.06002463732382,168.33514950044528
2025-12-22 23:31:55.519060,83.97060758962411,0.010462448964372685,70.05097935930996,172.3661123146723
2025-12-23 23:31:55.519060,82.02535933738876,0.01054357278767929,70.05231235629222,173.2894486170374
2025-12-24 23:31:55.519060,83.39630488266273,0.010342539871135653,70.05779827427858,173.77164576934442
2025-12-25 23:31:55.519060,83.78108213754601,0.009652050553644742,70.05722716681203,174.41707619882246
2025-12-26 23:31:55.519060,84.62483516426221,0.010086052131321419,70.05592927019062,174.84102612798475
2025-12-29 23:31:55.519060,84.71485930341268,0.00933758284193582,70.0583930989247,175.39292292973866
2025-12-30 23:31:55.519060,85.34860952149369,0.009876242549456137,70.06568640715628,175.82917168050614
2025-12-31 23:31:55.519060,86.66279015299571,0.009731448851615466,70.08266299785055,177.05852405612177
2026-01-01 23:31:55.519060,86.49082406590063,0.009316146065070481,70.06971393616445,177.3522129206524
2026-01-02 23:31:55.519060,86.87404928288547,0.009849342296472663,70.08206001261985,179.68318119947108
2026-01-05 23:31:55.519060,87.13345487280826,0.009739756200737987,70.07629860505106,180.46183512652104
2026-01-06 23:31:55.519060,87.4641388141638,0.010774462921894629,70.07138706712813,181.75952606152052
2026-01-07 23:31:55.519060,87.72143268866766,0.010451827098065193,70.06116402004368,183.6415564975556
2026-01-08 23:31:55.519060,88.67259648117557,0.01152531942720985,70.06144011977982,184.46193594092506
2026-01-09 23:31:55.519060,88.67261507264145,0.01092335567383457,70.07639775349176,186.14242980235
2026-01-12 23:31:55.519060,89.3082516427008,0.01092960640237911,70.0714823380764,186.81545985947747
2026-01-13 23:31:55.519060,88.00996447199674,0.009939732133791858,70.0585458320999,187.4016019168273
2026-01-14 23:31:55.519060,89.18432456314416,0.009545821129922598,70.06286583561595,188.12148332990952
2026-01-15 23:31:55.519060,89.51017724237278,0.010172181509984392,70.05587596510696,188.84153980415235
2026-01-16 23:31:55.519060,90.07629553405093,0.009916458200099537,70.04275117038468,191.0096914525495
2026-01-19 23:31:55.519060,91.12556369361377,0.009768075940066704,70.02545493355102,191.39760706895308
2026-01-20 23:31:55.519060,89.87804973645939,0.009338779631700456,70.01802194115295,192.07295730518692
2026-01-21 23:31:55.519060,89.46442065613638,0.008976993349482612,70.00766089139047,192.7857598926069
2026-01-22 23:31:55.519060,90.01625185433036,0.009531738860629503,70.00219201450464,193.171455909171
2026-01-23 23:31:55.519060,90.26573575644125,0.010872030634984174,70.00784744511647,194.7196617171689
2026-01-26 23:31:55.519060,89.13752235095654,0.011421373295718039,69.99412237498602,195.300349893897
2026-01-27 23:31:55.519060,87.99045599802938,0.011596120118074114,70.00510900307083,195.70784960738715
2026-01-28 23:31:55.519060,87.13071105994533,0.011728181809522831,70.00409696465918,195.96424530181176
2026-01-29 23:31:55.519060,87.6650013689167,0.012473298582695554,69.99860408949958,198.18507686559408
2026-01-30 23:31:55.519060,87.9667207414659,0.01183268735437873,70.01083352046406,198.65725690245063
2026-02-02 23:31:55.519060,87.48151260283693,0.011702601195379208,70.01807540360504,199.3595323519454
2026-02-03 23:31:55.519060,87.14005248352102,0.010731137079708068,70.03320562105897,200.77211777238728
2026-02-04 23:31:55.519060,87.36460666203362,0.010563326653354048,70.01129719068652,201.6310877056323
2026-02-05 23:31:55.519060,87.40124200519222,0.010697409911385741,70.00979600257705,201.9232468562152
2026-02-06 23:31:55.519060,87.79017304513094,0.01123256389041061,70.01182690244731,203.11409661941556
2026-02-09 23:31:55.519060,87.13797625719675,0.01046683160038006,70.02430667874106,203.5123495856765
2026-02-10 23:31:55.519060,86.68817188633298,0.010284199435596391,70.01267175068355,204.94311387368745
2026-02-11 23:31:55.519060,87.94071693987031,0.010245260003814951,70.00325508091109,207.42518739630017
2026-02-12 23:31:55.519060,86.90351050261992,0.010921768665967346,70.01379055139542,208.66612868566133
2026-02-13 23:31:55.519060,87.34024455477113,0.010909322478049467,70.0149439904467,209.7457354247869
2026-02-16 23:31:55.519060,89.46031072731172,0.011240371860136565,70.0151242876585,210.7407423854001
2026-02-17 23:31:55.519060,88.86058602953973,0.01176230990488989,70.01738034847237,211.85858273423358
2026-02-18 23:31:55.519060,88.98900154496188,0.01210660127923558,70.01584310062813,213.3185983047471
2026-02-19 23:31:55.519060,89.80838273409677,0.01209010648833253,69.99885221723457,214.28411189189453
2026-02-20 23:31:55.519060,91.78540897686192,0.01232113560901449,70.00418985378384,214.67763761518
2026-02-23 23:31:55.519060,92.98389611846282,0.011484539190891882,70.0038605131085,214.96790045660634
2026-02-24 23:31:55.519060,91.89049268513003,0.01215057510722959,70.00027996535708,215.58460066299756
2026-02-25 23:31:55.519060,90.84540386573178,0.012831870845214349,70.01048036372622,216.34293731500085
2026-02-26 23:31:55.519060,90.96071658234007,0.012756446800604879,70.01407171962914,219.44947802151958
2026-02-27 23:31:55.519060,90.70324484864312,0.012808762259021587,70.02862276740086,220.10065279529712
2026-03-02 23:31:55.519060,91.63713856733389,0.012037514628447335,70.01730854905408,221.77238756216727
2026-03-03 23:31:55.519060,93.7053321178352,0.011545521075942419,70.00667434358093,222.4063315194728
2026-03-04 23:31:55.519060,93.41518175772785,0.012361368049038365,70.00514175855294,224.8248855070196
2026-03-05 23:31:55.519060,93.43072143955831,0.012551425715670868,70.01145457259902,225.67873452059695
2026-03-06 23:31:55.519060,94.18619679306762,0.013007900285874145,70.01579129258079,225.83773869207837
2026-03-09 23:31:55.519060,92.50112099866905,0.013918399357684639,70.03141944534016,227.47624897088087
2026-03-10 23:31:55.519060,91.32430189751273,0.014094598011716114,70.05851817229002,227.77191485580457
2026-03-11 23:31:55.519060,91.40323650892188,0.013992900805744111,70.05662869237885,229.67619629181806
2026-03-12 23:31:55.519060,91.35874221982647,0.013435030428492534,70.04647668486574,230.73543699006183
2026-03-13 23:31:55.519060,90.56324399332678,0.012884577349791796,70.03948432649086,232.0643899358977
2026-03-16 23:31:55.519060,90.90032561560845,0.012041210535642714,70.03470194858212,232.44409948519433
2026-03-17 23:31:55.519060,91.21973576416387,0.012317191223509185,70.03064497196308,233.05662284239204
2026-03-18 23:31:55.519060,91.00862827974166,0.01243595915696884,70.03329936654183,234.24250477771392
2026-03-19 23:31:55.519060,89.56372500784217,0.012964554197339889,70.03634605775605,235.02190592516166
2026-03-20 23:31:55.519060,87.08421646726048,0.012220191587109762,70.02649992890093,236.48702533151476
2026-03-23 23:31:55.519060,87.97253592095828,0.012975429969867336,70.01887192819505,237.20848857856254
2026-03-24 23:31:55.519060,86.7377044229547,0.012340308488323945,70.0280974993889,239.0273000620201
2026-03-25 23:31:55.519060,86.17273036361436,0.012410395378166985,70.01706830805661,239.94939348947415
2026-03-26 23:31:55.519060,84.94529173658029,0.01227417352415178,70.03706686342933,240.76204615381178
2026-03-27 23:31:55.519060,83.76455151238166,0.01219241519237952,70.03786378108,241.38326684369127
2026-03-30 23:31:55.519060,83.20592589622576,0.011945736309758091,70.0491091984547,242.59895714178123
2026-03-31 23:31:55.519060,83.24852779529314,0.011894212095331504,70.0495709266825,243.1619213599137
2026-04-01 23:31:55.519060,82.64888669223697,0.012087789424996364,70.06412853794309,244.59915506740649
2026-04-02 23:31:55.519060,81.75804815653028,0.011827484801676844,70.075434363574,246.3470095472852
2026-04-03 23:31:55.519060,81.66232801758497,0.01134396118024589,70.07787802629463,247.7746390734439
2026-04-06 23:31:55.519060,82.31094752107028,0.01149268659362039,70.06297224282787,248.22627076966012
2026-04-07 23:31:55.519060,83.54051931994084,0.011291020125706812,70.06741952433177,248.81206951186837
2026-04-08 23:31:55.519060,83.68496754576825,0.011007257910336627,70.07011812271352,249.6706696069137
2026-04-09 23:31:55.519060,82.88853662820215,0.011385457357767682,70.07032298509547,250.22937213832023
2026-04-10 23:31:55.519060,83.69365366928845,0.011126649409976638,70.06370386760148,250.30020159840728
2026-04-13 23:31:55.519060,84.28023852762507,0.01111341839099408,70.05079958048704,251.18081034057562
2026-04-14 23:31:55.519060,84.58737992365019,0.011065198179767529,70.05575064411453,252.19757673086528
2026-04-15 23:31:55.519060,84.05761129305911,0.010360474856239588,70.05899161860951,252.82701903329195
2026-04-16 23:31:55.519060,83.79078927497252,0.011105429227391734,70.06205566081984,253.90267096277597
2026-04-17 23:31:55.519060,83.29399058570961,0.011126039870663481,70.06595569275417,255.31082324812027
2026-04-20 23:31:55.519060,82.78731531519522,0.010858680717318667,70.06688538468913,256.1201923124488
2026-04-21 23:31:55.519060,83.63750803584851,0.010766936391902932,70.07439412569715,256.4213483212881
2026-04-22 23:31:55.519060,84.2040673003751,0.010452789246591323,70.06193077955196,257.3383641705792
2026-04-23 23:31:55.519060,84.83056489905621,0.011207858495095348,70.0479113019105,257.606047996979
2026-04-24 23:31:55.519060,84.6080936092084,0.011642537811872002,70.04391350512775,259.3998628604572
2026-04-27 23:31:55.519060,83.89804209658584,0.011984183300808002,70.02146943648424,259.96110407499214
2026-04-28 23:31:55.519060,82.70150279513236,0.01226393388583904,70.00470454204631,261.60093021409307
2026-04-29 23:31:55.519060,81.8530108834054,0.012492384696827065,70.02023121215133,262.0757567150746
2026-04-30 23:31:55.519060,82.68154318674499,0.012516372983979885,70.02460044341842,263.5415565465105
2026-05-01 23:31:55.519060,81.72565380117467,0.013174327090972238,70.01102345334493,266.049027160848
2026-05-04 23:31:55.519060,80.53736990250205,0.013177132637247332,69.99857310329688,266.5510014214889
2026-05-05 23:31:55.519060,81.79421071722713,0.01328320565358624,69.99845695277003,266.80424682267744
2026-05-06 23:31:55.519060,81.52037629724893,0.012511992569059743,69.99770163003092,267.78807653592423
2026-05-07 23:31:55.519060,81.39839552838524,0.012573640863933372,70.00146315330501,268.08842950895496
2026-05-08 23:31:55.519060,80.9128455866769,0.013027478774919953,70.00199339903817,269.8408524079707
2026-05-11 23:31:55.519060,79.60807169597992,0.012315674029006452,70.02966082880404,270.91918356422184
2026-05-12 23:31:55.519060,80.09474073824893,0.012230418371442045,70.04341322200834,271.4469313619519
2026-05-13 23:31:55.519060,79.11192718457693,0.013107678738328257,70.03025403193121,272.1938891925413
2026-05-14 23:31:55.519060,78.01266186456017,0.013248234540086608,70.01754407940781,274.31998295816584
2026-05-15 23:31:55.519060,78.7200937280588,0.013068054118640926,70.02211061351437,275.65361242540837
