,AAPL Equity,MSFT Equity,TLT Bond,SPY ETF,OIL Future,VIX Call
2025-07-31 23:31:55.519060,141.98505171781372,270.8448310029987,176.20817424209267,378.37050688770404,72.53212878144615,8.57914393558932
2025-08-01 23:31:55.519060,139.8453941231164,267.38524814188094,211.2704247612005,372.1366863891028,73.07066448121732,8.628436063803864
2025-08-04 23:31:55.519060,141.39568976353164,267.4170832109844,265.16482215277017,370.85664088272546,72.36543456146823,8.679844898302493
2025-08-05 23:31:55.519060,142.15911616358838,269.1496329421404,308.676464105312,371.94272406918924,72.35877922856315,8.83637709034945
2025-08-06 23:31:55.519060,143.54271399871357,272.7247053257805,368.2774552089596,374.26448078464125,73.21438146287889,8.844406887755268
2025-08-07 23:31:55.519060,141.32817525485729,269.8054395124367,371.0092391387692,366.43666170681155,73.38370693510443,8.900962683614495
2025-08-08 23:31:55.519060,143.4801305004147,270.9992739344393,377.82949275044507,368.80427446377524,72.54570971228115,9.040829708952902
2025-08-11 23:31:55.519060,146.3604762594771,274.5743719827052,434.1152018238923,374.0646625762355,71.99959925868245,8.964752943182951
2025-08-12 23:31:55.519060,146.47080657293117,277.39266265661007,410.06131261010523,375.5521832026712,72.25716541905035,9.155580211146157
2025-08-13 23:31:55.519060,147.54452168387843,279.5782919554206,446.2304922078779,379.34300555424534,72.12225176403986,9.17319054311282
2025-08-14 23:31:55.519060,147.20168788183412,279.1931271974827,432.1787537839653,381.69589003329,72.45439546528355,9.230783776509478
2025-08-15 23:31:55.519060,146.52990716609202,280.1039996586832,582.8331295251197,383.99154182602166,72.73576323035671,9.277947862409995
2025-08-18 23:31:55.519060,146.21480594874907,277.09739713933106,672.2754190782658,377.8458262330083,72.94539746886463,9.517269013789143
2025-08-19 23:31:55.519060,145.1498013198595,275.20683315672477,661.7173642912333,378.08228493008727,72.61165237385487,9.646245662277087
2025-08-20 23:31:55.519060,145.3852374823949,275.53346553746326,784.1989620577881,381.7029726472964,72.52277799459314,9.649216771917265
2025-08-21 23:31:55.519060,142.08314306075306,272.9008074437176,880.0695453161497,376.34352640257276,72.30748074229624,9.821887598174591
2025-08-22 23:31:55.519060,141.72214586329102,269.0062847043864,749.7269716383363,373.28028341832834,72.24646533001399,9.977385880071681
2025-08-25 23:31:55.519060,138.2971525839415,265.088436678593,737.192603547754,365.2301151586911,72.46334843343554,9.838416250629988
2025-08-26 23:31:55.519060,139.40242164215186,264.22252157981296,786.0541755023627,366.1589071966197,72.21860143845406,9.928235684425847
2025-08-27 23:31:55.519060,136.0576763680222,258.9486827206106,631.964294144058,359.943690383027,72.40699133569093,9.800061582272313
2025-08-28 23:31:55.519060,133.2702111461569,254.64886551445557,691.8389907662396,351.4676562005277,72.0304406283087,9.837541030764813
2025-08-29 23:31:55.519060,128.22786854272218,248.29270257873102,646.1725116888879,341.8274070325857,71.74196661868964,9.767676236810942
2025-09-01 23:31:55.519060,129.44406812913212,250.47474237476038,651.6470371078431,341.91897791239245,72.28328718588617,9.916998829942118
2025-09-02 23:31:55.519060,126.25301446173943,244.2503240544328,611.0486922965349,330.96918816156824,72.2748112285882,9.972299013071975
2025-09-03 23:31:55.519060,125.03934957571168,243.96783204888294,605.756657978051,329.07700454624285,72.77842127372982,10.031285685692913
2025-09-04 23:31:55.519060,127.99132973592954,247.65928335644418,708.321471047194,334.2744599550177,72.16339739540025,10.139777826986023
2025-09-05 23:31:55.519060,130.7233255445628,252.6948975914984,479.056661906066,345.2028086413482,71.71425298616232,10.199408407087414
2025-09-08 23:31:55.519060,129.03241387316226,252.0240435904375,479.33527458975607,344.0978437020831,71.48269426844936,10.225489588354002
2025-09-09 23:31:55.519060,130.54995177934583,255.85321917151538,447.6010051154334,347.1051358199664,71.58160038592949,10.34452506175847
2025-09-10 23:31:55.519060,131.3614809734614,256.3479487257862,523.8388492838702,347.7801707709747,71.83514001095534,10.34475763051386
2025-09-11 23:31:55.519060,134.11722434430504,259.09482168879606,489.61429556467925,352.70926262167046,72.01081720529251,10.709289976506897
2025-09-12 23:31:55.519060,133.07495892621932,258.37152867793895,450.7980034091445,350.9600841325877,71.17531738117476,10.770064309080949
2025-09-15 23:31:55.519060,130.83241602902206,254.09038356970578,260.25731100104764,346.9762471377845,70.87117442573809,10.909805885905232
2025-09-16 23:31:55.519060,130.6344163080047,253.6655848042562,246.58414098461836,349.0358851057157,71.07437788796702,11.022906956161265
2025-09-17 23:31:55.519060,132.0572724690598,254.58051909864372,189.34413742258874,350.66752469352093,71.28173544449533,11.074127719441432
2025-09-18 23:31:55.519060,128.41595190921078,251.06694610034214,183.66360889974814,342.93692416268044,71.56393254230555,11.169380494430907
2025-09-19 23:31:55.519060,128.17678908724983,252.7132285660145,152.49318227120332,342.3861526274055,71.73159311599495,11.207211984638391
2025-09-22 23:31:55.519060,130.2862827488635,257.43660831652613,150.1385936394659,345.5816220390749,71.82462159605568,11.410379328647958
2025-09-23 23:31:55.519060,127.9030751044227,249.2129793807544,182.9563022255077,338.46347445364387,72.26656775652876,11.420259098444001
2025-09-24 23:31:55.519060,125.45646752335868,245.65908175212624,202.5166459734641,331.48658462162473,73.0045366241423,11.730008761632691
2025-09-25 23:31:55.519060,122.87414489398199,238.19845263189686,230.22354060856048,324.33930461758933,72.69749044599034,11.997574007094027
2025-09-26 23:31:55.519060,123.96623524165977,238.8832155798631,237.65935572244592,326.56830562310944,72.71682940081598,12.26319289849526
2025-09-29 23:31:55.519060,123.80201719710539,239.58695155992163,303.87727799995946,327.66754007327614,72.78747972314083,12.34572962822358
2025-09-30 23:31:55.519060,121.19862182180836,237.75108394605766,349.55142528591824,324.01291692525166,72.71069907540478,12.40521171879555
2025-10-01 23:31:55.519060,121.42305798454079,237.02092514062477,304.619621114472,324.4880399495433,72.12243463832067,12.485192335380283
2025-10-02 23:31:55.519060,120.33140640186166,235.81504967596965,213.0103404232822,319.77384742837444,70.90143697894482,12.601551435532038
2025-10-03 23:31:55.519060,119.84267637092145,234.1101344965857,243.0518690809528,320.44522499799956,70.60767575814498,12.709944401723854
2025-10-06 23:31:55.519060,121.43089833881295,236.69731409844906,219.67538867573424,323.8286556257221,71.6603432709822,12.72354259816142
2025-10-07 23:31:55.519060,121.24586592634118,235.7732975020902,219.52482846568876,319.210550412783,71.83030895040713,12.800595761523581
2025-10-08 23:31:55.519060,122.16715519516565,239.13736048375245,219.19543649404085,325.14567251987876,72.26395586951047,13.00598664224411
2025-10-09 23:31:55.519060,122.09872888980077,237.48403863748175,224.49175894880509,324.394807956524,72.45455497183961,13.099323353194075
2025-10-10 23:31:55.519060,121.95634107522886,237.21164180311703,320.79800091862126,323.02010886057514,72.53476145678484,13.011871223324361
2025-10-13 23:31:55.519060,121.1665264834593,237.39746650421054,395.17505806277615,322.37932662228144,72.59861949815803,13.103080140442252
2025-10-14 23:31:55.519060,122.57114063928383,237.89094225562232,396.97246822684735,323.3484159775414,72.69740466189056,13.295124271867437
2025-10-15 23:31:55.519060,123.86884729115916,238.99383302840607,643.9293965780118,324.4204055715645,72.06583370337023,13.38779378362503
2025-10-16 23:31:55.519060,124.7162492309164,241.8914099861919,811.3870094713616,327.0141804028632,72.00304194142285,13.50211323025899
2025-10-17 23:31:55.519060,124.59583333433777,243.99075704742424,941.2635557563934,326.5099397327429,71.98319918466635,13.561966261448045
2025-10-20 23:31:55.519060,125.4280593661139,244.99348664347482,1105.9149722484322,329.3926426265874,71.86276788973854,13.627786736655763
2025-10-21 23:31:55.519060,126.63453607730489,246.0467398304596,961.1031210190172,331.7413338819112,72.17336645053916,13.625269477730699
2025-10-22 23:31:55.519060,128.103516194924,249.1537624974509,899.3883011935392,334.81683365050293,72.25955487711532,13.79547162200758
2025-10-23 23:31:55.519060,128.3550448381264,249.07129640040353,1039.0755922297433,334.9972741542466,72.31326258691108,13.8496898936049
2025-10-24 23:31:55.519060,126.90679887615971,246.3727534178333,1224.1814370234229,330.3870634810436,72.32978116374461,13.840948595852806
2025-10-27 23:31:55.519060,126.31068563351248,246.61679012973437,1603.3347175767137,332.06230867308307,71.87494726242147,13.93698995827637
2025-10-28 23:31:55.519060,125.59983918380784,246.12272309711702,1098.680033156924,330.9666229482255,71.97554344995234,13.865936789742154
2025-10-29 23:31:55.519060,126.66140328501837,247.96321937456824,993.9158118889887,336.1749761866119,72.45966201866896,13.872462510879815
2025-10-30 23:31:55.519060,126.66449055725322,249.8489486899187,1091.4260829917139,334.7652314587499,72.75011932524423,14.210658878949456
2025-10-31 23:31:55.519060,126.18049467974019,248.80174300383155,944.4532241637683,332.52699109901585,72.63183146662654,14.362946535868153
2025-11-03 23:31:55.519060,125.62346873231384,247.6554708943152,1015.734595995329,331.8944317962843,72.22496298423346,14.419805973803037
2025-11-04 23:31:55.519060,126.49196742819667,248.70105957017168,945.5414201550202,336.33016049166804,72.34179341516686,14.477548597381649
2025-11-05 23:31:55.519060,126.32123459205735,249.32201936465052,1121.8176935756194,335.3129769931177,72.6897887991364,14.47979784110723
2025-11-06 23:31:55.519060,126.764570874624,250.6044262472919,993.9839097011371,336.08759228570426,72.48296141153926,14.583426064796832
2025-11-07 23:31:55.519060,124.65310303810833,245.32139139080277,1376.883214525177,332.7355406379272,72.95034659122997,14.635386456679672
2025-11-10 23:31:55.519060,122.81222653386841,243.51776541364003,1447.3261984392175,328.20453187614635,73.10124163777682,14.62242627995828
2025-11-11 23:31:55.519060,123.81906893915064,248.1220505385698,1381.2748421936644,327.74902442897957,73.22870974180651,14.542977687504738
2025-11-12 23:31:55.519060,124.9554893649113,252.66996357364386,1848.7813112621516,332.29057201744274,72.93204871998834,14.693819709842943
2025-11-13 23:31:55.519060,122.14954119740922,247.1746384025609,2083.3208236161436,327.27410061974507,72.93762253629923,14.652914487878723
2025-11-14 23:31:55.519060,122.84052436484488,248.2064141085877,2262.446120029516,326.93780933332175,73.15137146507128,14.757548262293444
2025-11-17 23:31:55.519060,121.12521397879945,246.65771325485002,2873.810410360133,325.2158144255013,73.23087080314994,14.92794212888803
2025-11-18 23:31:55.519060,118.72100681692544,242.95307079779832,1878.9384967552094,318.8687074706957,73.90386866770973,15.009228424857694
2025-11-19 23:31:55.519060,118.83886133651849,244.1671433899269,1148.6658124050703,317.28130104953647,73.90832014394697,15.094087865599384
2025-11-20 23:31:55.519060,118.3532288983061,242.38184987009203,1290.0339815293794,316.1349667364435,74.00255818961782,15.061413457972183
2025-11-21 23:31:55.519060,118.51747233382882,244.4404220397343,765.7150143044987,314.55351099136055,74.24197794200015,15.224492986654088
2025-11-24 23:31:55.519060,116.24644095697313,240.1874754147152,837.2023035225511,309.1852971477645,74.57486425153078,15.26820523688967
2025-11-25 23:31:55.519060,114.81961445784515,239.2576543884734,823.3326348422657,307.42837158182147,74.4745911560858,15.39002033600207
2025-11-26 23:31:55.519060,116.55509264836829,241.4007339040881,875.4522981183629,309.5668923885575,74.72323314795267,15.559979257629744
2025-11-27 23:31:55.519060,115.59361491813961,237.77104998776247,562.0003836960873,306.21783498205014,74.88834327920993,15.62163181488377
2025-11-28 23:31:55.519060,114.50983437133922,236.36969429571025,592.9463442402845,303.925902933373,75.00645875587303,15.678527356864345
2025-12-01 23:31:55.519060,115.35139502459334,234.94378200923046,614.0611107537026,301.1096149077421,75.00009158832609,15.614807748415082
2025-12-02 23:31:55.519060,118.2710262668778,240.97632358976983,332.12279798663053,306.9275333079436,74.47701217114792,15.68691697308064
2025-12-03 23:31:55.519060,117.95593927284149,238.31440101330347,354.850866874281,304.05572403699057,74.8001702676073,15.907291651660046
2025-12-04 23:31:55.519060,115.68220193186308,239.42609473153567,253.236574152395,303.50923238754183,74.51520421568904,15.968075007553587
2025-12-05 23:31:55.519060,114.4718058524728,236.28551449462978,177.74491086257677,298.38007978591617,74.53371302027618,16.141660016408352
2025-12-08 23:31:55.519060,115.30739997685268,235.9884291315031,147.6012117327212,301.44583126604175,74.23745603597499,16.24035036100063
2025-12-09 23:31:55.519060,115.57945455288166,236.12391567849912,113.92251664408656,302.24070006796165,73.93051203416461,16.289258396297594
2025-12-10 23:31:55.519060,116.32072994042277,237.89621332634525,84.5298597782221,301.8149571399765,73.97801269894835,16.434889393875412
2025-12-11 23:31:55.519060,116.98317133943627,237.74470323134224,106.54108807885994,300.2089136242497,73.58554790983978,16.567614415787837
2025-12-12 23:31:55.519060,115.353930804636,235.09645848814776,64.76450205662897,297.7279621855176,73.78223560225128,16.66078040438872
2025-12-15 23:31:55.519060,113.42689631856696,231.20152726172455,74.17166113356292,293.00732535573377,74.28986370790247,16.64641678303493
2025-12-16 23:31:55.519060,115.92223606286674,234.48102331994178,57.72058125271954,299.56641429310423,74.45052785607035,16.663356383535437
2025-12-17 23:31:55.519060,115.92498072269683,236.7889210813248,61.61808064673036,302.45809298884546,74.65528676915966,16.650724406384263
2025-12-18 23:31:55.519060,112.21882250437535,232.10965291723474,66.72124003424418,294.53338616786573,74.47466672692016,16.595988418610343
2025-12-19 23:31:55.519060,112.45603937474884,231.46164713539514,102.05464649045764,294.080653036394,74.64285311273323,16.860104273862753
2025-12-22 23:31:55.519060,116.40018776713397,240.00157477281627,84.19011000469389,303.8869201650039,74.73842931499951,17.070038929637015
2025-12-23 23:31:55.519060,112.93352423505014,232.4778995986241,80.67856465719434,299.1387557727522,73.82661198841491,17.063583162979185
2025-12-24 23:31:55.519060,114.96985776023041,238.59157446258456,88.34375174603761,303.24428467587273,73.70676021740522,17.136610376668834
2025-12-25 23:31:55.519060,116.29462003910955,239.6328978458098,117.09000633729273,306.00575752941427,73.62556922041912,17.033466816664937
2025-12-26 23:31:55.519060,117.49614422862638,242.8256043329838,90.24259169432221,307.57705750517255,73.78864751950627,16.949473037693355
2025-12-29 23:31:55.519060,118.65507222250548,243.71885489324129,123.7464954045642,307.9862683674406,73.88246267916772,17.119775892611663
2025-12-30 23:31:55.519060,120.06631656055045,247.4884580725334,88.0661299157359,308.26215414531555,73.40755578062208,17.108764019570078
2025-12-31 23:31:55.519060,121.81596404880328,251.1697662645169,94.08725761970183,313.7444740047357,74.19910652238234,17.112525154584695
2026-01-01 23:31:55.519060,121.9575872106117,250.17910518487272,114.48698445820229,314.78036686512627,74.83834324811629,17.316636783592745
2026-01-02 23:31:55.519060,122.56169774574427,251.569320730298,81.22861802801025,317.8867089367417,74.78116685463095,17.53359024728126
2026-01-05 23:31:55.519060,122.24049812745709,254.62907529427653,86.04744926265194,321.888894651834,75.39251023290277,17.603738894914247
2026-01-06 23:31:55.519060,122.4960288282599,254.66379962195708,39.88221671171788,319.09719474395587,75.28147067765026,17.81619777711644
2026-01-07 23:31:55.519060,121.7418573632311,254.88044866354866,45.84702520867168,318.849374658203,75.23654397266027,18.116938471377473
2026-01-08 23:31:55.519060,123.81908353245971,259.41797270586204,22.736312013672617,321.76931988290426,74.24401065708331,18.247804314244842
2026-01-09 23:31:55.519060,123.57521788755629,261.1954125989446,28.719918365257918,322.5823156224232,74.74264971751406,18.41751756221387
2026-01-12 23:31:55.519060,124.52359527979152,259.9062234318915,28.872390231089053,326.0329144748892,74.47984215177661,18.647194734888316
2026-01-13 23:31:55.519060,122.78642052324048,255.1353000406434,41.98022251208009,320.9737542593193,74.64496391072986,18.606747790170395
2026-01-14 23:31:55.519060,124.73888334652646,259.5535049633768,50.51202768772444,323.4047009387982,74.36998445845812,18.51108963626579
2026-01-15 23:31:55.519060,125.31561325204615,258.9472118735307,34.25706110080036,323.77940021813777,74.60024794080658,18.51713378705098
2026-01-16 23:31:55.519060,126.23676144934569,260.3805393506668,38.540831012213346,327.7979623375309,74.19805992401065,18.731045536618872
2026-01-19 23:31:55.519060,127.54977408132503,261.2707660834686,41.13288912666866,333.7447266756341,73.98609515008208,18.84278314408759
2026-01-20 23:31:55.519060,124.10538480806453,259.3152112197418,50.281108434766104,331.68885941482955,73.46526058090167,19.022452079698915
2026-01-21 23:31:55.519060,123.11323584563326,259.56731337553737,59.78080957698717,327.6629185076275,73.48178823777162,19.151666534983743
2026-01-22 23:31:55.519060,124.70006745798834,260.38629934941895,41.3338394642553,327.80536460919404,73.04571522236904,19.250851892102553
2026-01-23 23:31:55.519060,124.30695689492146,259.206898622999,12.18280527138566,326.53379711790865,72.67945484084285,19.321410199161086
2026-01-26 23:31:55.519060,121.18971210934866,251.52346755260848,9.138130001178322,323.8723602463166,72.72488156314594,19.465276873348888
2026-01-27 23:31:55.519060,118.78367547138762,248.1702681359742,8.413325156237121,319.69637658131455,72.39097440019304,19.477816183222888
2026-01-28 23:31:55.519060,117.28339385960778,244.36258428352843,7.895924421572676,315.16380325510323,72.2563866763097,19.381445775993495
2026-01-29 23:31:55.519060,118.30157048244808,245.70710487297782,5.336975992422742,316.43976206344814,72.18604423949772,19.393435962059737
2026-01-30 23:31:55.519060,119.18616960008518,245.65730351347912,6.704582514070987,314.83119534061245,71.56283186091028,19.397652688534123
2026-02-02 23:31:55.519060,117.70287477325274,244.65043273199694,7.078835301141451,310.7532858052165,72.11540553056125,19.449081095689017
2026-02-03 23:31:55.519060,116.81637504407612,243.3350081505973,10.088817088839894,310.670394094466,72.63914948240658,19.372741400933183
2026-02-04 23:31:55.519060,117.78323643999384,244.1763619886583,10.885911163739491,310.4994967299747,73.30362048712466,19.442034262111797
2026-02-05 23:31:55.519060,117.49457240818505,244.08582521346742,10.16957882555866,309.7713556215915,73.9195801091315,19.39803291573042
2026-02-06 23:31:55.519060,119.17876186920437,246.17904929056127,7.616916836600661,311.14212193568017,73.63887327604695,19.412599303181388
2026-02-09 23:31:55.519060,117.69327074194358,243.85972556167758,10.161465149231223,311.4745809739392,73.61123494350352,19.510196756138836
2026-02-10 23:31:55.519060,117.36989789137078,243.90137705386283,10.993085805481538,309.4965416968363,73.80476164381321,19.561203593211836
2026-02-11 23:31:55.519060,118.32364598120597,247.23414155176945,11.182520315332182,313.1522719788168,73.17466283737268,19.73304503040961
2026-02-12 23:31:55.519060,117.05080624442742,243.38495888159542,7.477600106375509,310.6537326109086,73.14167010726774,19.925163821617456
2026-02-13 23:31:55.519060,117.197631936687,248.04372508421446,7.485311215756805,313.02436845069275,73.17454918259074,20.134806423224884
2026-02-16 23:31:55.519060,119.73388558324834,253.93794640936517,6.350180503890931,320.4548946109553,73.06820823247413,20.114083181822885
2026-02-17 23:31:55.519060,118.66464103058038,253.41256947118598,4.871938299353577,319.2534211366343,72.89339167007984,20.161584549931916
2026-02-18 23:31:55.519060,118.09242546059502,254.39709004738452,4.206381477218065,318.4531662079743,73.05130324472748,20.49881513706027
2026-02-19 23:31:55.519060,119.70246133463259,254.76681810447954,4.221369689411091,321.11652723201615,73.24663528609643,20.53278741964968
2026-02-20 23:31:55.519060,123.31240082375533,262.3470345122932,3.8105343403674334,329.13350012743547,74.09686336156516,20.592313758394365
2026-02-23 23:31:55.519060,125.17890929959151,265.9674829151237,5.085838218169577,337.5390781363985,74.6856620484077,20.55147186212684
2026-02-24 23:31:55.519060,124.07165225303144,264.1077398133782,3.610961057202501,335.1865093241495,74.19107632030402,20.572587640846088
2026-02-25 23:31:55.519060,122.2802553639429,263.7617501735623,2.608663529986281,331.2212186676347,74.01591724994172,20.73674444115657
2026-02-26 23:31:55.519060,122.85732594339309,259.51154828718506,2.6878925058833736,330.5826601132365,74.2906963429603,20.980466422118667
2026-02-27 23:31:55.519060,122.83309485786046,260.7044610028755,2.6401017950927073,328.9901822367944,75.22220736414206,20.907912998217956
2026-03-02 23:31:55.519060,123.80252022788467,264.082281836935,3.436681271797973,332.58684821027924,74.8403225493944,21.083330024086692
2026-03-03 23:31:55.519060,128.02763751906414,271.3079797880992,4.156588707493251,340.1771753258248,75.32535934004459,21.199640095713505
2026-03-04 23:31:55.519060,126.98528237490575,269.3046010461453,2.6614754781895456,338.79583193081714,75.85319306291896,21.37207626144341
2026-03-05 23:31:55.519060,126.69333890231077,268.5537811989084,2.443311102704027,340.95961279869283,75.04643930056409,21.40338670425748
2026-03-06 23:31:55.519060,127.60606609560558,272.07501511409043,2.0070951719037105,342.72699427261347,74.90731128048905,21.4843126501695
2026-03-09 23:31:55.519060,125.43114000025787,267.92909874086115,1.3116576057387102,336.7146527758322,74.96769774669914,21.534537797022367
2026-03-10 23:31:55.519060,124.58093880004294,262.5185169845751,1.2205561387278148,332.2188825270315,74.2525161988257,21.678326238725333
2026-03-11 23:31:55.519060,124.66205034863879,264.04161108935307,1.2617249373901702,332.72591957917825,73.7457170552419,21.923541204560266
2026-03-12 23:31:55.519060,125.1112900680898,263.25742116074326,1.5020610229854205,331.9095791162345,73.6312416542059,22.017680742517772
2026-03-13 23:31:55.519060,123.68205907096049,260.1420576442976,1.8145419039549484,326.2760865111059,72.96976494494027,21.940131383911663
2026-03-16 23:31:55.519060,124.22302270744846,259.5860983023035,2.387060195941406,329.72897342058224,72.53367249945653,22.098162938649683
2026-03-17 23:31:55.519060,124.13996338321702,261.1463418392478,2.1093285655237515,331.1739147943323,72.53173354018924,22.23238323313607
2026-03-18 23:31:55.519060,123.09190438244572,260.6962797766134,2.0086496033443653,329.8482017669223,72.47268231800473,22.367055836029465
2026-03-19 23:31:55.519060,121.28396417006435,256.2239737342088,1.5672069305340832,324.07551342785695,72.16878617247806,22.318388313720693
2026-03-20 23:31:55.519060,116.96369568828493,247.3754152916398,2.0243305345140095,315.6314164276895,72.22648836503029,22.46071288317073
2026-03-23 23:31:55.519060,119.15953095459808,247.01701090405683,1.399917424466853,317.4174068780201,72.4111787355472,22.64218319556493
2026-03-24 23:31:55.519060,116.48398566558235,245.1831718432622,1.7492320185684813,314.79610608722936,72.88670362152594,22.740415269414935
2026-03-25 23:31:55.519060,116.28041311899543,243.4385252192523,1.6829934708898309,315.4713637485893,72.84873630699157,22.763826695115746
2026-03-26 23:31:55.519060,113.74182112975403,239.73191270377706,1.7625447644413499,308.5412255595555,73.04251066260935,23.018646721998024
2026-03-27 23:31:55.519060,111.75986259191752,235.47310817694077,1.8198285838376114,303.4805673031947,72.29813407620529,23.095455542792255
